region,department,fedecode,l_2013,pop_2011,nshn,age_shn,_m_lic_shn,sub_ter,_m_mho_sub,ndip,age_dip,_m_mho_dip,nent,_m_mho_ent,nequ,_m_mho_equ,l_2013_n,nshn_n,sub_ter_n,ndip_n,nent_n,nequ_n,fedenom,_m_mho_fed,depnom,regnom
11,77,128,2693,1335604,0,,"master only (1)",1300,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2016.316,0,973.3424,40.43114,739.7402,2770.282,"VOILE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,129,1509,1335604,1,17,"matched (3)",35550,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1129.826,.7487249,26617.17,40.43114,739.7402,2770.282,"VOLLEY","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,131,295,1335604,0,,"master only (1)",1800,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",220.8739,0,1347.705,40.43114,739.7402,2770.282,"HOCKEY SUR GLACE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,201,694,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",519.6151,0,0,40.43114,739.7402,2770.282,"AEROMODELISME","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,202,1110,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",831.0847,0,0,40.43114,739.7402,2770.282,"AERONAUTIQUE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,204,658,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",492.661,0,0,40.43114,739.7402,2770.282,"AIKIDO AIKIBUDO","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,205,352,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",263.5512,0,0,40.43114,739.7402,2770.282,"AIKIDO BUDO","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,206,492,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",368.3727,0,0,40.43114,739.7402,2770.282,"AUTOMOBILE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,209,260,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",194.6685,0,0,40.43114,739.7402,2770.282,"BALL","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,210,231,1335604,0,,"master only (1)",2000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",172.9555,0,1497.45,40.43114,739.7402,2770.282,"BILLARD","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,211,444,1335604,0,,"master only (1)",4600,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",332.4339,0,3444.135,40.43114,739.7402,2770.282,"SPORT BOULES","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,212,1834,1335604,2,23.5,"matched (3)",9400,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1373.161,1.49745,7038.014,40.43114,739.7402,2770.282,"SAVATE BOXE FRANCAISE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,213,227,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",169.9606,0,0,40.43114,739.7402,2770.282,"BOWLING ET SPORTS DE QUILLES","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,217,302,1335604,5,23.4,"matched (3)",4500,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",226.1149,3.743625,3369.262,40.43114,739.7402,2770.282,"COURSE D'ORIENTATION","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,218,1942,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1454.024,0,0,40.43114,739.7402,2770.282,"CYCLOTOURISME","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,219,2817,1335604,0,,"master only (1)",3100,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2109.158,0,2321.047,40.43114,739.7402,2770.282,"DANSE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,221,3471,1335604,0,,"master only (1)",11800,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2598.824,0,8834.954,40.43114,739.7402,2770.282,"ETUDES et SPORTS SOUS","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,222,717,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",536.8358,0,0,40.43114,739.7402,2770.282,"FOOTBALL AMERICAIN","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,228,46,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",34.44135,0,0,40.43114,739.7402,2770.282,"JOUTES ET SAUVETAGE NAUTIQUE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,229,7691,1335604,14,27.28572,"matched (3)",23550,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",5758.443,10.48215,17632.47,40.43114,739.7402,2770.282,"KARATE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,232,1295,1335604,0,,"master only (1)",11100,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",969.5988,0,8310.847,40.43114,739.7402,2770.282,"MONTAGNE ESCALADE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,233,1420,1335604,5,23.8,"matched (3)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1063.189,3.743625,0,40.43114,739.7402,2770.282,"MOTOCYCLISME","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,237,264,1335604,0,,"master only (1)",3000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",197.6634,0,2246.175,40.43114,739.7402,2770.282,"PARACHUTISME","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,238,109,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",81.61102,0,0,40.43114,739.7402,2770.282,"PECHE AU COUP","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,239,11,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",8.235974,0,0,40.43114,739.7402,2770.282,"PECHEURS EN MER","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,241,11,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",8.235974,0,0,40.43114,739.7402,2770.282,"PELOTE BASQUE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,242,4566,1335604,1,25,"matched (3)",1500,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",3418.678,.7487249,1123.087,40.43114,739.7402,2770.282,"PETANQUE ET JEU PROVENCAL","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,243,218,1335604,0,,"master only (1)",2310,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",163.222,0,1729.555,40.43114,739.7402,2770.282,"PLANEUR ULM","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,245,5182,1335604,0,,"master only (1)",5600,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",3879.893,0,4192.859,40.43114,739.7402,2770.282,"RANDONNEE PEDESTRE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,246,1307,1335604,5,25.4,"matched (3)",20610,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",978.5835,3.743625,15431.22,40.43114,739.7402,2770.282,"ROLLER SPORTS","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,248,1,1335604,0,,"master only (1)",20440,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",.7487249,0,15303.94,40.43114,739.7402,2770.282,"RUGBY A XIII","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,249,452,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",338.4237,0,0,40.43114,739.7402,2770.282,"SAUVETAGE ET SECOURISME","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,250,1321,1335604,6,21.16667,"matched (3)",40320,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",989.0656,4.49235,30188.59,40.43114,739.7402,2770.282,"SKI  NAUTIQUE WAKEBOARD","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,253,36,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",26.9541,0,0,40.43114,739.7402,2770.282,"SURF","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,254,677,1335604,0,,"master only (1)",12000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",506.8868,0,8984.699,40.43114,739.7402,2770.282,"TAICHICHUAN ET CHI GONG (Non agréée)","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,256,259,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",193.9198,0,0,40.43114,739.7402,2770.282,"TWIRLING BATON","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,257,204,1335604,0,,"master only (1)",2500,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",152.7399,0,1871.812,40.43114,739.7402,2770.282,"VOL A VOILE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,258,326,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",244.0843,0,0,40.43114,739.7402,2770.282,"VOL LIBRE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,261,1225,1335604,0,,"master only (1)",17400,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",917.188,0,13027.81,40.43114,739.7402,2770.282,"SPORTS DE CONTACT","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,262,357,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",267.2948,0,0,40.43114,739.7402,2770.282,"DOUBLE DUTCH","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,401,349,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",261.305,0,0,40.43114,739.7402,2770.282,"C.A.F.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,402,11915,1335604,0,,"master only (1)",2300,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",8921.058,0,1722.067,40.43114,739.7402,2770.282,"E.P.G.V.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,403,3029,1335604,0,,"master only (1)",12000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2267.888,0,8984.699,40.43114,739.7402,2770.282,"E.P.M.M.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,404,1528,1335604,0,,"master only (1)",25790,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1144.052,0,19309.62,40.43114,739.7402,2770.282,"RETRAITE SPORTIVE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,405,195,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",146.0014,0,0,40.43114,739.7402,2770.282,"SPORT TRAVAILLISTE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,406,3027,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2266.39,0,0,40.43114,739.7402,2770.282,"DEFENSE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,407,1196,1335604,0,,"master only (1)",27700,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",895.475,0,20739.68,40.43114,739.7402,2770.282,"MILIEU RURAL","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,408,1375,1335604,0,,"master only (1)",17600,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1029.497,0,13177.56,40.43114,739.7402,2770.282,"F.S.C.F.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,409,3,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",2.246175,0,0,40.43114,739.7402,2770.282,"MACCABI","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,410,2427,1335604,0,,"master only (1)",1000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",1817.155,0,748.7249,40.43114,739.7402,2770.282,"F.S.G.T.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,411,1021,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",764.4481,0,0,40.43114,739.7402,2770.282,"POLICE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,413,8475,1335604,0,,"master only (1)",61510,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",6345.444,0,46054.07,40.43114,739.7402,2770.282,"UFOLEP","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,415,40,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",29.949,0,0,40.43114,739.7402,2770.282,"FONCT. PUBLIQUE (FF OPEN JS)","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,417,70,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",52.41074,0,0,40.43114,739.7402,2770.282,"LEO LAGRANGE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,420,928,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",694.8167,0,0,40.43114,739.7402,2770.282,"FEDERATION SPORTIVE DES ASPTT","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,501,375,1335604,3,30,"matched (3)",14000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",280.7719,2.246175,10482.15,40.43114,739.7402,2770.282,"HANDISPORT","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,503,510,1335604,1,44,"matched (3)",18100,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",381.8497,.7487249,13551.92,40.43114,739.7402,2770.282,"SPORT ADAPTE","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,601,764,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",572.0258,0,0,40.43114,739.7402,2770.282,"F.F. SPORT U","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,603,93,1335604,0,,"master only (1)",0,"master only (1)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",69.63142,0,0,40.43114,739.7402,2770.282,"U.N.C.U.","matched (3)","Seine-et-Marne","Ile-de-France"
11,77,604,22725,1335604,0,,"master only (1)",36000,"matched (3)",54,29.7407,"matched (3)",988,"matched (3)",3700,"matched (3)",17014.77,0,26954.1,40.43114,739.7402,2770.282,"U.N.S.S.","matched (3)","Seine-et-Marne","Ile-de-France"
11,78,101,6975,1411417,13,22.61539,"matched (3)",59068,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",4941.842,9.210602,41850.14,105.5677,699.2972,2722.087,"ATHLETISME","matched (3)","Yvelines","Ile-de-France"
11,78,102,1650,1411417,12,20.5,"matched (3)",27100,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",1169.038,8.502094,19200.56,105.5677,699.2972,2722.087,"AVIRON","matched (3)","Yvelines","Ile-de-France"
11,78,103,5826,1411417,0,,"master only (1)",59425,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",4127.767,0,42103.08,105.5677,699.2972,2722.087,"BADMINTON","matched (3)","Yvelines","Ile-de-France"
11,78,105,9934,1411417,2,19,"matched (3)",140400,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",7038.317,1.417016,99474.5,105.5677,699.2972,2722.087,"BASKET","matched (3)","Yvelines","Ile-de-France"
11,78,106,817,1411417,4,24,"matched (3)",17500,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",578.8509,2.834031,12398.89,105.5677,699.2972,2722.087,"BOXE","matched (3)","Yvelines","Ile-de-France"
11,78,107,517,1411417,6,22.83333,"matched (3)",22300,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",366.2986,4.251047,15799.72,105.5677,699.2972,2722.087,"CANOË","matched (3)","Yvelines","Ile-de-France"
11,78,108,1305,1411417,8,23.25,"matched (3)",53933,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",924.6027,5.668063,38211.95,105.5677,699.2972,2722.087,"CYCLISME","matched (3)","Yvelines","Ile-de-France"
11,78,109,21176,1411417,11,35,"matched (3)",12000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",15003.36,7.793586,8502.094,105.5677,699.2972,2722.087,"EQUITATION","matched (3)","Yvelines","Ile-de-France"
11,78,110,2513,1411417,10,24.4,"matched (3)",104500,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",1780.48,7.085078,74039.07,105.5677,699.2972,2722.087,"ESCRIME","matched (3)","Yvelines","Ile-de-France"
11,78,111,34758,1411417,49,16.81633,"matched (3)",213500,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",24626.31,34.71688,151266.4,105.5677,699.2972,2722.087,"FOOTBALL","matched (3)","Yvelines","Ile-de-France"
11,78,112,206,1411417,0,,"master only (1)",0,"master only (1)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",145.9526,0,0,105.5677,699.2972,2722.087,"SPORTS DE GLACE","matched (3)","Yvelines","Ile-de-France"
11,78,113,6846,1411417,10,21.4,"matched (3)",156233,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",4850.445,7.085078,110692.3,105.5677,699.2972,2722.087,"GYMNASTIQUE","matched (3)","Yvelines","Ile-de-France"
11,78,114,1094,1411417,0,,"master only (1)",3000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",775.1075,0,2125.523,105.5677,699.2972,2722.087,"HALTEROPHILIE","matched (3)","Yvelines","Ile-de-France"
11,78,115,7631,1411417,2,18,"matched (3)",66300,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",5406.623,1.417016,46974.07,105.5677,699.2972,2722.087,"HANDBALL","matched (3)","Yvelines","Ile-de-France"
11,78,116,860,1411417,0,,"master only (1)",11000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",609.3167,0,7793.586,105.5677,699.2972,2722.087,"HOCKEY/GAZON","matched (3)","Yvelines","Ile-de-France"
11,78,117,17159,1411417,12,24.58333,"matched (3)",147175,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",12157.29,8.502094,104274.6,105.5677,699.2972,2722.087,"JUDO","matched (3)","Yvelines","Ile-de-France"
11,78,118,217,1411417,0,,"master only (1)",4100,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",153.7462,0,2904.882,105.5677,699.2972,2722.087,"LUTTE","matched (3)","Yvelines","Ile-de-France"
11,78,119,10800,1411417,13,18.46154,"matched (3)",51000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",7651.885,9.210602,36133.9,105.5677,699.2972,2722.087,"NATATION","matched (3)","Yvelines","Ile-de-France"
11,78,121,399,1411417,1,37,"matched (3)",3000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",282.6946,.7085078,2125.523,105.5677,699.2972,2722.087,"SKI","matched (3)","Yvelines","Ile-de-France"
11,78,122,1787,1411417,1,24,"matched (3)",16300,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",1266.104,.7085078,11548.68,105.5677,699.2972,2722.087,"TAEKWONDO","matched (3)","Yvelines","Ile-de-France"
11,78,123,46110,1411417,12,18.5,"matched (3)",158000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",32669.3,8.502094,111944.2,105.5677,699.2972,2722.087,"TENNIS","matched (3)","Yvelines","Ile-de-France"
11,78,124,9271,1411417,6,16.66667,"matched (3)",106100,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",6568.576,4.251047,75172.68,105.5677,699.2972,2722.087,"TENNIS DE TABLE","matched (3)","Yvelines","Ile-de-France"
11,78,125,3406,1411417,9,24.77778,"matched (3)",8800,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",2413.178,6.376571,6234.869,105.5677,699.2972,2722.087,"TIR","matched (3)","Yvelines","Ile-de-France"
11,78,126,2769,1411417,2,20.5,"matched (3)",20000,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",1961.858,1.417016,14170.16,105.5677,699.2972,2722.087,"TIR A L'ARC","matched (3)","Yvelines","Ile-de-France"
11,78,127,1328,1411417,12,26.41667,"matched (3)",16100,"matched (3)",149,25.2282,"matched (3)",987,"matched (3)",3842,"matched (3)",940.8984,8.502094,11406.98,105.5677,699.2972,2722.087,"TRIATHLON","matched (3)","Yvelines","Ile-de-France"
