,DepCode,DepLib,ComInsee,ComLib,EquipementTypeLib,EquGpsX,EquGpsY
49123,22,Côtes-d'Armor,22353,Trégastel,Bassin mixte de natation,-3.5153,48.83299
49124,22,Côtes-d'Armor,22353,Trégastel,Salle de musculation/cardiotraining,-3.51511,48.83309
49125,22,Côtes-d'Armor,22353,Trégastel,Salle de cours collectifs,-3.5153,48.83299
49126,22,Côtes-d'Armor,22353,Trégastel,Carrière de dressage/rond de longe,-3.49956,48.80081
49127,22,Côtes-d'Armor,22353,Trégastel,Parcours d'obstacle,-3.4991,48.80088
49128,22,Côtes-d'Armor,22353,Trégastel,Manège,-3.49969,48.80104
49129,22,Côtes-d'Armor,22353,Trégastel,Manège,-3.49974,48.80083
49130,22,Côtes-d'Armor,22353,Trégastel,Manège,-3.49985,48.80802
49131,22,Côtes-d'Armor,22353,Trégastel,Carrière,-3.49966,48.80749
49132,22,Côtes-d'Armor,22353,Trégastel,Carrière,-3.50017,48.80765
49133,22,Côtes-d'Armor,22353,Trégastel,Terrain de boules,-3.5234,48.8293
49134,22,Côtes-d'Armor,22353,Trégastel,Terrain de boules,-3.49251,48.82026
49135,22,Côtes-d'Armor,22353,Trégastel,Salle de tennis de table,-3.49251,48.82026
49136,22,Côtes-d'Armor,22354,Tréglamus,Plaine de jeux,-3.27091,48.55635
49137,22,Côtes-d'Armor,22354,Tréglamus,Salle multisports,-3.27272,48.55627
49138,22,Côtes-d'Armor,22354,Tréglamus,Terrain de football,-3.27356,48.55619
49139,22,Côtes-d'Armor,22354,Tréglamus,Terrain mixte,-3.27495,48.55614
49140,22,Côtes-d'Armor,22354,Tréglamus,Terrain de boules,-3.27405,48.55653
49141,22,Côtes-d'Armor,22354,Tréglamus,Terrain de boules,-3.27415,48.55665
49142,22,Côtes-d'Armor,22356,Trégomeur,Terrain de boules traditionnelles,-2.88419,48.56481
49143,22,Côtes-d'Armor,22356,Trégomeur,Salles polyvalentes / des fêtes / non spécialisées,-2.88465,48.56483
49144,22,Côtes-d'Armor,22356,Trégomeur,Terrain de football,-2.89171,48.56466
49145,22,Côtes-d'Armor,22356,Trégomeur,Boucle de randonnée,-2.90755,48.56651
49146,22,Côtes-d'Armor,22358,Trégonneau,Terrain de boules traditionnelles,-3.16382,48.61471
49147,22,Côtes-d'Armor,22358,Trégonneau,Terrain de football,-3.16296,48.61403
49148,22,Côtes-d'Armor,22359,Trégrom,Terrain de football,-3.40689,48.59472
49149,22,Côtes-d'Armor,22359,Trégrom,Plateau EPS/Multisports/city-stades,-3.40531,48.60152
49150,22,Côtes-d'Armor,22359,Trégrom,Terrain de boules traditionnelles,-3.40194,48.59874
49151,22,Côtes-d'Armor,22359,Trégrom,Terrain de boules traditionnelles,-3.40659,48.59444
49152,22,Côtes-d'Armor,22360,Trégueux,Terrain de boules,-2.73801,48.49265
49153,22,Côtes-d'Armor,22360,Trégueux,Plateau EPS/Multisports/city-stades,-2.76819,48.46801
49154,22,Côtes-d'Armor,22360,Trégueux,Plateau EPS/Multisports/city-stades,-2.73584,48.48823
49155,22,Côtes-d'Armor,22360,Trégueux,Salle multisports,-2.74005,48.48692
49156,22,Côtes-d'Armor,22360,Trégueux,Terrain de football,-2.72071,48.48526
49157,22,Côtes-d'Armor,22360,Trégueux,Terrain de football,-2.72239,48.48662
49158,22,Côtes-d'Armor,22360,Trégueux,Terrain de football,-2.71948,48.48534
49159,22,Côtes-d'Armor,22360,Trégueux,Terrain de football,-2.72357,48.48512
49160,22,Côtes-d'Armor,22360,Trégueux,Stade d’athlétisme,-2.72071,48.48526
49161,22,Côtes-d'Armor,22360,Trégueux,Piste de bicross,-2.72116,48.4861
49162,22,Côtes-d'Armor,22360,Trégueux,Terrain de pétanque,-2.7199,48.4859
49163,22,Côtes-d'Armor,22360,Trégueux,Terrain de pétanque,-2.72005,48.4859
49164,22,Côtes-d'Armor,22360,Trégueux,Plaine de jeux,-2.71838,48.48543
49165,22,Côtes-d'Armor,22360,Trégueux,Salle multisports,-2.7223,48.48528
49166,22,Côtes-d'Armor,22360,Trégueux,Salle multisports,-2.72121,48.48486
49167,22,Côtes-d'Armor,22360,Trégueux,Dojo / Salle d'arts martiaux,-2.72121,48.48486
49168,22,Côtes-d'Armor,22360,Trégueux,Plaine de jeux,-2.72253,48.48583
49169,22,Côtes-d'Armor,22360,Trégueux,Plateau EPS/Multisports/city-stades,-2.74648,48.48613
49170,22,Côtes-d'Armor,22360,Trégueux,Plateau EPS/Multisports/city-stades,-2.75856,48.49156
49171,22,Côtes-d'Armor,22361,Tréguidel,Terrain de boules,-2.56368,48.36058
49172,22,Côtes-d'Armor,22361,Tréguidel,Court de tennis,-2.5616,48.36158
49173,22,Côtes-d'Armor,22361,Tréguidel,Terrain de football,-2.56155,48.1613
49174,22,Côtes-d'Armor,22361,Tréguidel,Salle de cours collectifs,-2.56353,48.36059
49175,22,Côtes-d'Armor,22362,Tréguier,Port de plaisance,-3.22152,48.78615
49176,22,Côtes-d'Armor,22362,Tréguier,Terrain de pétanque,-3.22359,48.78744
49177,22,Côtes-d'Armor,22362,Tréguier,Terrain de football,-3.22973,48.7828
49178,22,Côtes-d'Armor,22362,Tréguier,Salle de cours collectifs,-3.23096,48.78611
49179,22,Côtes-d'Armor,22362,Tréguier,Stade d’athlétisme,-3.23868,48.78415
49180,22,Côtes-d'Armor,22362,Tréguier,Terrain de football,-3.23932,48.78409
49181,22,Côtes-d'Armor,22362,Tréguier,Plaine de jeux,-3.24001,48.78339
49182,22,Côtes-d'Armor,22362,Tréguier,Salle multisports,-3.23856,48.78365
49183,22,Côtes-d'Armor,22362,Tréguier,Structure Artificielle d'Escalade,-3.23808,48.78444
49184,22,Côtes-d'Armor,22362,Tréguier,Court de tennis,-3.23761,48.78395
49185,22,Côtes-d'Armor,22362,Tréguier,Salles polyvalentes / des fêtes / non spécialisées,-3.23836,48.78441
49186,22,Côtes-d'Armor,22362,Tréguier,Bassin mixte de natation,-3.23788,48.78374
49187,22,Côtes-d'Armor,22362,Tréguier,Terrain de football,-3.2393,48.784
49188,22,Côtes-d'Armor,22362,Tréguier,Dojo / Salle d'arts martiaux,-3.238006,48.781106
49189,22,Côtes-d'Armor,22362,Tréguier,Salle multisports,-3.14434,48.46419
49190,22,Côtes-d'Armor,22363,Trélévern,Terrain de football,-3.37307,48.80327
49191,22,Côtes-d'Armor,22363,Trélévern,Plateau EPS/Multisports/city-stades,-3.37325,48.80285
49192,22,Côtes-d'Armor,22363,Trélévern,Salles polyvalentes / des fêtes / non spécialisées,-3.37258,48.80885
49193,22,Côtes-d'Armor,22363,Trélévern,Court de tennis,-3.3724,48.81313
49194,22,Côtes-d'Armor,22363,Trélévern,Port de plaisance,-3.38388,48.81618
49195,22,Côtes-d'Armor,22364,Trélivan,Salles polyvalentes / des fêtes / non spécialisées,-2.11843,48.43464
49196,22,Côtes-d'Armor,22364,Trélivan,Plateau EPS/Multisports/city-stades,-2.11853,48.4337
49197,22,Côtes-d'Armor,22364,Trélivan,Terrain de football,-2.12016,48.43386
49198,22,Côtes-d'Armor,22364,Trélivan,Court de tennis,-2.12107,48.43389
49199,22,Côtes-d'Armor,22364,Trélivan,Salles polyvalentes / des fêtes / non spécialisées,-2.07467,48.43938
49200,22,Côtes-d'Armor,22364,Trélivan,Court de tennis,-2.07317,48.43859
49201,22,Côtes-d'Armor,22364,Trélivan,Terrain de football,-2.07526,48.43763
49202,22,Côtes-d'Armor,22365,Trémargat,Salles polyvalentes / des fêtes / non spécialisées,-3.26522,48.3325
49203,22,Côtes-d'Armor,22365,Trémargat,Site d'activités aquatiques et nautiques,-3.25665,48.34629
49204,22,Côtes-d'Armor,22365,Trémargat,Pas de tir à l'arc,-3.25665,48.34629
49205,22,Côtes-d'Armor,22365,Trémargat,Parcours Acrobatique en Hauteur/Site d'accrobranche,-3.25665,48.34629
49206,22,Côtes-d'Armor,22365,Trémargat,Structure de tourisme équestre,-3.25884,48.31754
49207,22,Côtes-d'Armor,22366,Trémel,Terrain de boules,-3.61245,48.60455
49208,22,Côtes-d'Armor,22366,Trémel,Terrain de football,-3.61219,48.60519
49209,22,Côtes-d'Armor,22366,Trémel,Salles polyvalentes / des fêtes / non spécialisées,-3.61223,48.60436
49210,22,Côtes-d'Armor,22366,Trémel,Terrain de boules traditionnelles,-3.36404,48.36173
49211,22,Côtes-d'Armor,22367,Tréméloir,Salles polyvalentes / des fêtes / non spécialisées,-2.857,48.55506
49212,22,Côtes-d'Armor,22367,Tréméloir,Terrain de boules,-2.85705,48.55478
49213,22,Côtes-d'Armor,22367,Tréméloir,Salles polyvalentes / des fêtes / non spécialisées,-2.85922,48.55489
49214,22,Côtes-d'Armor,22367,Tréméloir,Terrain de football,-2.8544,48.5593
49215,22,Côtes-d'Armor,22367,Tréméloir,Parcours sportif/santé,-2.85512,48.55968
49216,22,Côtes-d'Armor,22367,Tréméloir,Plateau EPS/Multisports/city-stades,-2.857,48.55506
49217,22,Côtes-d'Armor,22368,Tréméreuc,Court de tennis,-2.06446,48.56092
49218,22,Côtes-d'Armor,22368,Tréméreuc,Terrain mixte,-2.0647,48.56089
49219,22,Côtes-d'Armor,22368,Tréméreuc,Salles polyvalentes / des fêtes / non spécialisées,-2.06316,48.55844
49220,22,Côtes-d'Armor,22368,Tréméreuc,Salle de culturisme,-2.06249,48.55959
49221,22,Côtes-d'Armor,22368,Tréméreuc,Parcours 9 trous,-2.062,48.55201
49222,22,Côtes-d'Armor,22368,Tréméreuc,Plateau EPS/Multisports/city-stades,-2.06522,48.56092
49223,22,Côtes-d'Armor,22368,Tréméreuc,Boucle de randonnée,-2.03532,48.33334
49224,22,Côtes-d'Armor,22369,Trémeur,Terrain de football,-2.26832,48.351
49225,22,Côtes-d'Armor,22369,Trémeur,Plateau EPS/Multisports/city-stades,-2.26386,48.34596
49226,22,Côtes-d'Armor,22369,Trémeur,Dojo / Salle d'arts martiaux,-2.26403,48.3459
49227,22,Côtes-d'Armor,22369,Trémeur,Salles polyvalentes / des fêtes / non spécialisées,-2.26466,48.3481
49228,22,Côtes-d'Armor,22369,Trémeur,Plateau EPS/Multisports/city-stades,-2.26403,48.3459
49229,22,Côtes-d'Armor,22370,Tréméven,Terrain de boules,-3.0403,48.6781
49230,22,Côtes-d'Armor,22370,Tréméven,Terrain de boules,-3.02995,48.67434
49231,22,Côtes-d'Armor,22371,Trémorel,Terrain de football,-2.29178,48.1976
49232,22,Côtes-d'Armor,22371,Trémorel,Court de tennis,-2.29213,48.19724
49233,22,Côtes-d'Armor,22371,Trémorel,Terrain de football,-2.29379,48.19746
49234,22,Côtes-d'Armor,22371,Trémorel,Salles polyvalentes / des fêtes / non spécialisées,-2.29273,48.19494
49235,22,Côtes-d'Armor,22371,Trémorel,Salles polyvalentes / des fêtes / non spécialisées,-2.29191,48.19901
49236,22,Côtes-d'Armor,22372,Trémuson,Plateau EPS/Multisports/city-stades,-2.84736,48.52431
49237,22,Côtes-d'Armor,22372,Trémuson,Court de tennis,-2.84771,48.52404
49238,22,Côtes-d'Armor,22372,Trémuson,Terrain de boules,-2.84494,48.52184
49239,22,Côtes-d'Armor,22372,Trémuson,Terrain de football,-2.83964,48.5233
49240,22,Côtes-d'Armor,22372,Trémuson,Terrain de football,-2.83836,48.5228
49241,22,Côtes-d'Armor,22372,Trémuson,Salle multisports,-2.84076,48.52376
49242,22,Côtes-d'Armor,22372,Trémuson,Terrain de boules,-2.84762,48.52537
49243,22,Côtes-d'Armor,22372,Trémuson,Salles polyvalentes / des fêtes / non spécialisées,-2.85167,48.52226
49244,22,Côtes-d'Armor,22372,Trémuson,Piste d’aérodrome / d'aéroport,-2.85549,48.53528
49245,22,Côtes-d'Armor,22372,Trémuson,Site d'aéromodélisme,-2.85549,48.53528
49246,22,Côtes-d'Armor,22372,Trémuson,Terrain de football,-2.83854,48.52393
49247,22,Côtes-d'Armor,22372,Trémuson,Plateau EPS/Multisports/city-stades,-2.84781,48.52411
49248,22,Côtes-d'Armor,22372,Trémuson,Terrain de boules,-2.8479,48.5241
49249,22,Côtes-d'Armor,22373,Tréogan,Court de tennis,-3.52102,48.188
49250,22,Côtes-d'Armor,22373,Tréogan,Terrain de boules,-3.52054,48.18815
49251,22,Côtes-d'Armor,22375,Tressignaux,Terrain de boules,-2.9848,48.61554
49252,22,Côtes-d'Armor,22375,Tressignaux,Court de tennis,-2.98418,48.61471
49253,22,Côtes-d'Armor,22375,Tressignaux,Plaine de jeux,-2.9838,48.61478
49254,22,Côtes-d'Armor,22376,Trévé,Terrain de boules,-2.79523,48.21292
49255,22,Côtes-d'Armor,22376,Trévé,Salles polyvalentes / des fêtes / non spécialisées,-2.79849,48.21269
49256,22,Côtes-d'Armor,22376,Trévé,Terrain de football,-2.79672,48.21389
49257,22,Côtes-d'Armor,22376,Trévé,Terrain de football,-2.79596,48.21375
49258,22,Côtes-d'Armor,22376,Trévé,Terrain de boules,-2.79523,48.21292
49259,22,Côtes-d'Armor,22376,Trévé,Salles polyvalentes / des fêtes / non spécialisées,-2.19881,48.2125
49260,22,Côtes-d'Armor,22377,Tréveneuc,Salles polyvalentes / des fêtes / non spécialisées,-2.87168,48.66362
49261,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de football,-2.87838,48.66124
49262,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de basket-ball,-2.87941,48.66114
49263,22,Côtes-d'Armor,22377,Tréveneuc,Site d'activités aquatiques et nautiques,-2.86548,48.6716
49264,22,Côtes-d'Armor,22377,Tréveneuc,Salles polyvalentes / des fêtes / non spécialisées,-2.86368,48.6702
49265,22,Côtes-d'Armor,22377,Tréveneuc,Court de tennis,-2.86483,48.6703
49266,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de football,-2.86428,48.66911
49267,22,Côtes-d'Armor,22377,Tréveneuc,Swingolf,-2.86493,48.6699
49268,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de football,-2.86351,48.67045
49269,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de boules traditionnelles,-2.87302,48.66342
49270,22,Côtes-d'Armor,22377,Tréveneuc,Plateau EPS/Multisports/city-stades,-2.87183,48.66495
49271,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de boules,-2.87924,48.66132
49272,22,Côtes-d'Armor,22377,Tréveneuc,Terrain de boules,-2.86333,48.67161
49273,22,Côtes-d'Armor,22378,Trévérec,Terrain de boules,-3.0575,48.6551
49274,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Terrain de boules,-3.35186,48.81951
49275,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Court de tennis,-3.35054,48.82006
49276,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Salles polyvalentes / des fêtes / non spécialisées,-3.35868,48.81657
49277,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Salles polyvalentes / des fêtes / non spécialisées,-3.3581,48.81572
49278,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Terrain de football,-3.35388,48.80966
49279,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Port de plaisance,-3.36704,48.82046
49280,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Port de plaisance,-3.3381,48.82897
49281,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Salle de musculation/cardiotraining,-3.35402,48.81956
49282,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Terrain de pétanque,-3.35319,48.8192
49283,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Terrain de football,-3.35444,48.81019
49284,22,Côtes-d'Armor,22379,Trévou-Tréguignec,Terrain de boules,-3.34094,48.8201
49285,22,Côtes-d'Armor,22380,Trévron,Terrain de boules,-2.06478,48.38851
49286,22,Côtes-d'Armor,22380,Trévron,Terrain de football,-2.05847,48.39049
49287,22,Côtes-d'Armor,22380,Trévron,Salles polyvalentes / des fêtes / non spécialisées,-2.06256,48.39113
49288,22,Côtes-d'Armor,22380,Trévron,Terrain de football,-2.03302,48.23229
49289,22,Côtes-d'Armor,22383,Troguéry,Terrain de boules,-3.2248,48.75481
49290,22,Côtes-d'Armor,22383,Troguéry,Plaine de jeux,-3.22744,48.75395
49291,22,Côtes-d'Armor,22384,Uzel,Salle multisports,-2.83804,48.28175
49292,22,Côtes-d'Armor,22384,Uzel,Terrain de football,-2.83685,48.28167
49293,22,Côtes-d'Armor,22384,Uzel,Terrain de football,-2.83539,48.28193
49294,22,Côtes-d'Armor,22384,Uzel,Terrain de football,-2.83706,48.28266
49295,22,Côtes-d'Armor,22385,Vicomté-sur-Rance,Port de plaisance,-2.00139,48.48897
49296,22,Côtes-d'Armor,22385,Vicomté-sur-Rance,Terrain de football,-1.98137,48.48598
49297,22,Côtes-d'Armor,22385,Vicomté-sur-Rance,Plateau EPS/Multisports/city-stades,-1.98116,48.48671
49298,22,Côtes-d'Armor,22386,Vieux-Bourg,Salles polyvalentes / des fêtes / non spécialisées,-3.00225,48.38886
49299,22,Côtes-d'Armor,22386,Vieux-Bourg,Court de tennis,-3.0033,48.38859
49300,22,Côtes-d'Armor,22386,Vieux-Bourg,Terrain de football,-3.00378,48.38798
49301,22,Côtes-d'Armor,22386,Vieux-Bourg,Terrain de boules,-3.00429,48.38834
49302,22,Côtes-d'Armor,22386,Vieux-Bourg,Terrain de football,-3.00525,48.38788
49303,22,Côtes-d'Armor,22386,Vieux-Bourg,Terrain de boules,-3.00518,48.38831
49304,22,Côtes-d'Armor,22386,Vieux-Bourg,Plaine de jeux,-3.00244,48.38795
49305,22,Côtes-d'Armor,22387,Vieux-Marché,Terrain de basket-ball,-3.449197,48.60385
49306,22,Côtes-d'Armor,22387,Vieux-Marché,Salles polyvalentes / des fêtes / non spécialisées,-3.45178,48.60249
49307,22,Côtes-d'Armor,22387,Vieux-Marché,Terrain mixte,-3.458017,48.605455
49308,22,Côtes-d'Armor,22387,Vieux-Marché,Terrain de boules,-3.450521,48.607144
49309,22,Côtes-d'Armor,22387,Vieux-Marché,Terrain de boules,-3.450931,48.607186
49310,22,Côtes-d'Armor,22388,Vildé-Guingalan,Terrain de football,-2.15119,48.4381
49311,22,Côtes-d'Armor,22388,Vildé-Guingalan,Court de tennis,-2.15035,48.43852
49312,22,Côtes-d'Armor,22388,Vildé-Guingalan,Salles polyvalentes / des fêtes / non spécialisées,-2.15641,48.43928
49313,22,Côtes-d'Armor,22388,Vildé-Guingalan,Plateau EPS/Multisports/city-stades,-2.15558,48.43773
49314,22,Côtes-d'Armor,22389,Yffiniac,Salle multisports,-2.67285,48.48298
49315,22,Côtes-d'Armor,22389,Yffiniac,Salle multisports,-2.67213,48.48295
49316,22,Côtes-d'Armor,22389,Yffiniac,Dojo / Salle d'arts martiaux,-2.67183,48.48336
49317,22,Côtes-d'Armor,22389,Yffiniac,Salle de tennis de table,-2.67173,48.48316
49318,22,Côtes-d'Armor,22389,Yffiniac,Salle de danse,-2.67166,48.48297
49319,22,Côtes-d'Armor,22389,Yffiniac,Court de tennis,-2.67361,48.48333
49320,22,Côtes-d'Armor,22389,Yffiniac,Terrain de football,-2.67094,48.48374
49321,22,Côtes-d'Armor,22389,Yffiniac,Piste d'athlétisme isolée,-2.67094,48.48374
49322,22,Côtes-d'Armor,22389,Yffiniac,Terrain de football,-2.67258,48.48392
49323,22,Côtes-d'Armor,22389,Yffiniac,Plaine de jeux,-2.67423,48.48373
49324,22,Côtes-d'Armor,22389,Yffiniac,Salles polyvalentes / des fêtes / non spécialisées,-2.67718,48.48606
49325,22,Côtes-d'Armor,22389,Yffiniac,Plaine de jeux,-2.70288,48.4594
49326,22,Côtes-d'Armor,22389,Yffiniac,Plaine de jeux,-2.71488,48.46445
49327,22,Côtes-d'Armor,22389,Yffiniac,Plateau EPS/Multisports/city-stades,-2.69289,48.47318
49328,22,Côtes-d'Armor,22389,Yffiniac,Plaine de jeux,-2.69261,48.47314
49329,22,Côtes-d'Armor,22389,Yffiniac,Plateau EPS/Multisports/city-stades,-2.67666,48.48216
49330,22,Côtes-d'Armor,22389,Yffiniac,Structure Artificielle d'Escalade,-2.67666,48.48216
49331,22,Côtes-d'Armor,22389,Yffiniac,Piste d'athlétisme isolée,-2.67677,48.48232
49332,22,Côtes-d'Armor,22389,Yffiniac,Site de modélisme automobile,-2.70679,48.4568
49333,22,Côtes-d'Armor,22389,Yffiniac,Manège,-2.7009,48.46393
49334,22,Côtes-d'Armor,22389,Yffiniac,Carrière,-2.70186,48.46415
49335,22,Côtes-d'Armor,22389,Yffiniac,Carrière,-2.70094,48.4637
49336,22,Côtes-d'Armor,22389,Yffiniac,Parcours d'obstacle,-2.71472,48.45797
49337,22,Côtes-d'Armor,22389,Yffiniac,Piste de course sur le plat,-2.71472,48.45797
49338,22,Côtes-d'Armor,22389,Yffiniac,Piste de course sur le plat,-2.71472,48.45797
49339,22,Côtes-d'Armor,22389,Yffiniac,Terrain de basket-ball,-2.6734,48.48335
49340,22,Côtes-d'Armor,22389,Yffiniac,Court de tennis,-2.67397,48.48408
49341,22,Côtes-d'Armor,22389,Yffiniac,Terrain de boules,-2.67397,48.48408
49342,22,Côtes-d'Armor,22389,Yffiniac,Skate park,-2.67706,48.48215
49343,22,Côtes-d'Armor,22390,Yvias,Salles polyvalentes / des fêtes / non spécialisées,-3.04958,48.71651
49344,22,Côtes-d'Armor,22390,Yvias,Terrain de football,-3.04693,48.71671
49345,22,Côtes-d'Armor,22390,Yvias,Plateau EPS/Multisports/city-stades,-3.04639,48.71604
49346,22,Côtes-d'Armor,22391,Yvignac-la-Tour,Court de tennis,-2.1747,48.34695
49347,22,Côtes-d'Armor,22391,Yvignac-la-Tour,Plateau EPS/Multisports/city-stades,-2.17452,48.34676
49348,22,Côtes-d'Armor,22391,Yvignac-la-Tour,Terrain de football,-2.17355,48.34609
49349,22,Côtes-d'Armor,22391,Yvignac-la-Tour,Salles polyvalentes / des fêtes / non spécialisées,-2.17405,48.34633
49350,23,Creuse,23001,Ahun,Terrain de football,2.04529,46.0795
49351,23,Creuse,23001,Ahun,Court de tennis,2.04383,46.0787
49352,23,Creuse,23001,Ahun,Mur de tennis,2.04403,46.0791
49353,23,Creuse,23001,Ahun,Mur de tennis,2.04405,46.0789
49354,23,Creuse,23001,Ahun,Terrain de football,2.04931,46.0844
49355,23,Creuse,23001,Ahun,Parcours sportif/santé,2.04041,46.0763
49356,23,Creuse,23001,Ahun,Terrain de boules,2.04231,46.0769
49357,23,Creuse,23001,Ahun,Terrain de basket-ball,2.04284,46.0872
49358,23,Creuse,23001,Ahun,Plateau EPS/Multisports/city-stades,2.0428,46.0848
49359,23,Creuse,23001,Ahun,Salle multisports,2.0429,46.0858
49360,23,Creuse,23001,Ahun,Piste d'athlétisme isolée,2.04276,46.0855
49361,23,Creuse,23001,Ahun,Aire de saut,2.04289,46.0855
49362,23,Creuse,23001,Ahun,Aire de lancer,2.04289,46.0856
49363,23,Creuse,23001,Ahun,Terrain mixte,2.03292,46.0955
49364,23,Creuse,23001,Ahun,Piste d'athlétisme isolée,2.03264,46.0955
49365,23,Creuse,23001,Ahun,Salle multisports,2.0328,46.0948
49366,23,Creuse,23001,Ahun,Circuit de motocross,2.0563,46.08425
49367,23,Creuse,23001,Ahun,Site de pêche,2.0699,46.0697
49368,23,Creuse,23001,Ahun,Dojo / Salle d'arts martiaux,2.0516,46.08631
49369,23,Creuse,23001,Ahun,Structure Artificielle d'Escalade,2.0429,46.0858
49370,23,Creuse,23002,Ajain,Terrain de basket-ball,1.99423,46.2062
49371,23,Creuse,23002,Ajain,Terrain de football,1.99335,46.2024
49372,23,Creuse,23002,Ajain,Salles polyvalentes / des fêtes / non spécialisées,1.9938,46.2022
49373,23,Creuse,23002,Ajain,Manège,2.02421,46.2156
49374,23,Creuse,23002,Ajain,Carrière,2.02428,46.21623
49375,23,Creuse,23002,Ajain,Carrière,2.02428,46.21623
49376,23,Creuse,23004,Anzême,Court de tennis,1.88663,46.2608
49377,23,Creuse,23004,Anzême,Terrain de pétanque,1.88803,46.2616
49378,23,Creuse,23004,Anzême,Boucle de randonnée,1.86349,46.2658
49379,23,Creuse,23004,Anzême,Boucle de randonnée,1.86349,46.2658
49380,23,Creuse,23004,Anzême,Site de pêche,1.88742,46.2628
49381,23,Creuse,23004,Anzême,Boucle de randonnée,1.83302,46.25061
49382,23,Creuse,23004,Anzême,Boucle de randonnée,1.86419,46.25992
49383,23,Creuse,23004,Anzême,Boucle de randonnée,1.88775,46.2422
49384,23,Creuse,23004,Anzême,Boucle de randonnée,1.83979,46.26859
49385,23,Creuse,23008,Aubusson,Salle multisports,2.18723,45.9576
49386,23,Creuse,23008,Aubusson,Salles polyvalentes / des fêtes / non spécialisées,2.18723,45.9576
49387,23,Creuse,23008,Aubusson,Court de tennis,2.17581,45.97
49388,23,Creuse,23008,Aubusson,Court de tennis,2.17581,45.97
49389,23,Creuse,23008,Aubusson,Terrain de football,2.17564,45.9691
49390,23,Creuse,23008,Aubusson,Piste d'athlétisme isolée,2.17564,45.9691
49391,23,Creuse,23008,Aubusson,Terrain de football,2.17462,45.9692
49392,23,Creuse,23008,Aubusson,Site de pêche,2.17352,45.95046
49393,23,Creuse,23008,Aubusson,Dojo / Salle d'arts martiaux,2.1727,45.9538
49394,23,Creuse,23008,Aubusson,Salle de cours collectifs,2.1727,45.9538
49395,23,Creuse,23008,Aubusson,Salle de musculation/cardiotraining,2.1727,45.9538
49396,23,Creuse,23008,Aubusson,Terrain mixte,2.17228,45.9508
49397,23,Creuse,23008,Aubusson,Stade d’eau vive,2.17314,45.9503
49398,23,Creuse,23008,Aubusson,Point d'embarquement et de débarquement isolé,2.17314,45.9503
49399,23,Creuse,23008,Aubusson,Terrain de pétanque,2.14927,45.953
49400,23,Creuse,23008,Aubusson,Terrain de pétanque,2.14927,45.953
49401,23,Creuse,23008,Aubusson,Salle de tennis de table,2.14927,45.953
49402,23,Creuse,23008,Aubusson,Boucle de randonnée,2.17306,45.95525
49403,23,Creuse,23008,Aubusson,Boucle de randonnée,2.17152,45.95746
49404,23,Creuse,23008,Aubusson,Plateau EPS/Multisports/city-stades,2.1615,45.9543
49405,23,Creuse,23008,Aubusson,Terrain de handball,2.1615,45.9543
49406,23,Creuse,23008,Aubusson,Court de tennis,2.18702,45.9584
49407,23,Creuse,23008,Aubusson,Salle de musculation/cardiotraining,2.16648,45.9529
49408,23,Creuse,23008,Aubusson,Terrain de handball,2.16681,45.9527
49409,23,Creuse,23008,Aubusson,Piste d'athlétisme isolée,2.1666,45.9525
49410,23,Creuse,23008,Aubusson,Aire de saut,2.1666,45.9525
49411,23,Creuse,23008,Aubusson,Salle de cours collectifs,2.1666,45.9525
49412,23,Creuse,23008,Aubusson,Terrain de basket-ball,2.16681,45.9527
49413,23,Creuse,23008,Aubusson,Salle multisports,2.16648,45.9529
49414,23,Creuse,23008,Aubusson,Plateau EPS/Multisports/city-stades,2.17339,45.9521
49415,23,Creuse,23008,Aubusson,Salle multisports,2.17364,45.9524
49416,23,Creuse,23008,Aubusson,Salle de cours collectifs,2.17314,45.9514
49417,23,Creuse,23008,Aubusson,Salle de musculation/cardiotraining,2.17299,45.9515
49418,23,Creuse,23008,Aubusson,Pas de tir à la cible,2.16749,45.9566
49419,23,Creuse,23008,Aubusson,Pas de tir à la cible,2.16749,45.9566
49420,23,Creuse,23008,Aubusson,Boucle de randonnée,2.17307,45.95268
49421,23,Creuse,23008,Aubusson,Structure Artificielle d'Escalade,2.15959,45.95701
49422,23,Creuse,23013,Auzances,Dojo / Salle d'arts martiaux,2.49735,46.0271
49423,23,Creuse,23013,Auzances,Salle multisports,2.4972,46.0271
49424,23,Creuse,23013,Auzances,Terrain de football,2.4976,46.0262
49425,23,Creuse,23013,Auzances,Piste d'athlétisme isolée,2.49733,46.0268
